"A50.2";"Syphilis praecox congenita, non specificata";;;;;"Rani uroðeni sifilis, neoznaèen";;"4";;;
"A50.3";"Oculopathia syphilitica tarda congenita";;;;;"Pozno sifilisno uroðeno oboljenje oka";;"4";;;
"A50.4";"Neurosyphilis juvenilis tarda congenita";;;;;"Mladalaèki neurosifilis";;"4";;;
"A50.5";"Syphilis symptomatica tarda congenita alia";;;;;"Drugi pozni uroðeni simptomatski sifilis";;"4";;;
"A50.6";"Syphilis tarda latens, congenita";;;;;"Pozni uroðeni latentni sifilis";;"4";;;
"A50.7";"Syphilis tarda congenita, non specificata";;;;;"Pozni uroðeni sifilis, neoznaèen";;"4";;;
"A50.9";"Syphilis congenita, non specificata";;;;;"Uroðeni sifilis, neoznaèen";;"4";;;
"A51.-";"Syphilis recens";;;;;"Sve¾i sifilis";;"3";;;
"A51.0";"Syphilis genitalis primaria";;;;;"Primarni sifilis polnih organa";;"4";;;
"A51.1";"Syphilis analis primaria";;;;;"Primarni sifilis èmara";;"4";;;
"A51.2";"Syphilis primaria, locorum allorum";;;;;"Primarni sifilis drugih lokalizacija";;"4";;;
"A51.3";"Syphilis cutis et mucosae secundaria";;;;;"Sekundarni sifilis ko¾e i sluznice";;"4";;;
"A51.4";"Syphilis secundaria alia";;;;;"Drugi sekundarni sifilis";;"4";;;
"A51.5";"Syphilis recens latens";;;;;"Sve¾i latentni sifilis";;"4";;;
"A51.9";"Syphilis recens, non specificata";;;;;"Sve¾i sifilis, neoznaèen";;"4";;;
"A52.-";"Syphilis tarda";;;;;"Pozni sifilis";;"3";;;
"A52.0+";"Syphilis cardiovascularis";;;;;"Sifilis srca i krvnih sudova";;"4";;;
"A52.1";"Neurosyphilis symptomatica";;;;;"Simptomatski sifilis nervnog sistema";;"4";;;
"A52.2";"Neurosyphilis asymptomatica";;;;;"Asimptomatski sifilis nervnog sistema";;"4";;;
"A52.3";"Neurosyphilis, non specificata";;;;;"Sifilis nervnog sistema, neoznaèen";;"4";;;
"A52.7";"Syphilis symptomatica tarda alia";;;;;"Drugi pozni simptomatski sifilis";;"4";;;
"A52.8";"Syphilis tarda latens";;;;;"Pozni latentni sifilis";;"4";;;
"A52.9";"Syphilis tarda, non specificata";;;;;"Pozni sifilis, neoznaèen";;"4";;;
"A53.-";"Syphilis alia et non specificata";;;;;"Drugi neoznaèeni sifilis";;"3";;;
"A53.0";"Sifilis latens, ut recens sive tarda,non specificata";;;;;"Latentni sifilis, neoznaèen kao rani ili pozni";;"4";;;
"A53.9";"Syphilis, non specificata";;;;;"Sifilis, neoznaèen";;"4";;;
"A54.-";"Infectio gonococcica";;;;;"Infekcija gonokokom";;"3";;;
"A54.0";"Infectio tractus genitourinarii inferioris gonococcica cum abscesu periurethrali et glandulae  acce.";;;;;"Infekcija gonokokom donjeg dela polno-mokraænih puteva bez zagnoja oko mokraæne cevi ili ¾lezde";;"4";;;
"A54.1";"Infectio tractus genitourinarii inferioris gonococc.cum abscessu periurethrali et glandu.accessoriae";;;;;"Infekcija gonokokom donjeg dela polno-mokraænih puteva sa zagnojem oko mokraæne cevi i ¾lezde";;"4";;;
"A54.2+";"Pelviperitonitis et infectiones genitourinarie gonococcicae aliae";;;;;"Zapaljenja karliène potrbu¹nice i ostale infekcije polno-mokraænih puteva uzrokovana gonokokom";;"4";;;
"A54.3";"Infectio oculi gonococcica";;;;;"Infekcija oka gonokokom";;"4";;;
"A54.4+";"Infectio systematis musculosceletalis gonococcica";;;;;"Infekcija mi¹iæno-skeletnog sistema gonokokom";;"4";;;
"A54.5";"Pharyngitis gonococcica";;;;;"Zapaljenje ¾drela uzrokovano gonokokom";;"4";;;
"A54.6";"Infectio ani et recti gonococcica";;;;;"Infekcija èmara i zavr¹nog creva gonokokom";;"4";;;
"A54.8";"Infectio gonococcica alia";;;;;"Druge infekcije gonokokom";;"4";;;
"A54.9";"Infectio gonococcica, non specificata";;;;;"Infekcija gonokokom, neoznaèena";;"4";;;
"A55.-";"Lymphogranuloma per infectionem Chlamydia (venericam)";;;;;"Venerièki limfogranulom, uzroènik Chlamydia";;"3";;;
"A56.-";"Infectiones sexuales chlamydiales modo alio transmissae";;;;;"Polne infekcije uzrokovane hlamidijom prenete na drugi naèin";;"3";;;
"A56.0";"Infectio tractus genitourinarii inferioris, chlamydialis";;;;;"Infekcija donjeg dela polno-mokraænih puteva uzrokovana hlamidijom";;"4";;;
"A56.1+";"Infectio pelviopernitonaei et organorum genitourinariorum aliorum chlamydialis";;;;;"Infekcija karliène potrbu¹nice i drugih polno-mokraænih organa uzrokovana hlamidijom";;"4";;;
"A56.2";"Infectio tractus genitourinarii, chlamydialis, non specificata";;;;;"Polno-mokraæna infekcija uzrokovana hlamidijom, neoznaèena";;"4";;;
"A56.3";"Infectio ani et recti chlamydialis";;;;;"Infekcija èmara i zavr¹nog creva uzrokovana hlamidijom";;"4";;;
"A56.4";"Infectio pharyngis,chlamydialis";;;;;"Infekcija ¾drela uzrokovana hlamidijom";;"4";;;
"A56.8";"Infectio chlamydialis, modo sexuali transmissa, locorum aliorum";;;;;"Infekcija preneta polnim odnosom, drugih lokalizacija uzrokovana hlamidijom";;"4";;;
"A57.-";"Ulcus mole";;;;;"Meki ¹ankr";;"3";;;
"A58.-";"Granuloma inguinale";;;;;"Zrnasti tumor prepone";;"3";;;
"A59.-";"Trichomoniasis";;;;;"Trihomonijaza, uzroènik Trichomonas vaginalis";;"3";;;
"A59.0";"Trichomoniasis urogenitalis";;;;;"Trihomonijaza polno-mokraænog pribora";;"4";;;
"A59.8";"Trichomoniasis locorum aliorum";;;;;"Trihomonijaza drugih lokalizacija";;"4";;;
"A59.9";"Trichomoniasis, non specificata";;;;;"Trihomonijaza, neoznaèena";;"4";;;
"A60.-";"Infectio herpetica viralis regionis anogenitalis";;;;;"èmarno-polna infekcija uzrokovana virusom herpesa";;"3";;;
"A60.0";"Infectio genitaliorum et tractus urogenitalis, herpesviralis";;;;;"Infekcija polnih organa i mokraæno-polnog pribora uzrokovana virusom herpesa";;"4";;;
"A60.1";"Infectio cutis perianalis et recti, herpesviralis";;;;;"Infekcija ko¾e okoline èmara i zavr¹nog creva uzrokovana virusom herpesa";;"4";;;
"A60.9";"Infectio anogenitalis herpesviralis, non specificata";;;;;"èmarno-polna infekcija uzrokovana virusom herpesa, neoznaèena";;"4";;;
"A63.-";"Morbi praedominanter modo sexuali transmissi alii";;;;;"Druge bolesti prenete prete¾no polnim odnosom";;"3";;;
"A63.0";"Verrucae anogenitales";;;;;"èmarno-polne bradavice";;"4";;;
"A63.8";"Morbi praedominanter modo sexuali trensmissi alii, specificati";;;;;"Druge oznaèene bolesti prenete prete¾no polnim odnosom";;"4";;;
"A64.-";"Morbus modo sexuali transmissus, non specificatus";;;;;"Neoznaèena bolest preneta polnim odnosom";;"3";;;
"A65.-";"Syphilis non venerica";;;;;"Sifilis van polnih organa";;"3";;;
"A66.-";"Framboesia";;;;;"Frambezijaze, uzroènik Treponaema pertenuis";;"3";;;
"A66.0";"Laesiones framboesiales initiales";;;;;"Poèetne lezije uzrokovane frambezijom";;"4";;;
"A66.1";"Papillomata multiplicia et ulcera humida framboesialia";;;;;"Mnogobrojne kvr¾ice i vla¾ne grizlice uzrokovane frambezijom";;"4";;;
"A66.2";"Laesiones cutis framboesiales initiales sive praecoces aliae";;;;;"Druga sve¾a o¹teæenja ko¾e uzrokovana frambezijom";;"4";;;
"A66.3";"Hyperkeratosis framboesialis";;;;;"Zadebljanja ro¾astog sloja ko¾e uzrokovana frambezijom";;"4";;;
"A66.4";"Gummata et ulcera framboesialia";;;;;"Gume i grizlice uzrokovane frambezijom";;"4";;;
"A66.5";"Gangosa";;;;;"Nosno-¾drelna unaka¾enost uzrokovana frambezijom";;"4";;;
"A66.6";"Laesiones ossium et articulorum framboesiales";;;;;"Lezije kostiju i zglobova uzrokovane frambezijom";;"4";;;
"A66.7";"Manifectationes framboesiales aliae";;;;;"Druge manifestacije uzrokovane frambezijom";;"4";;;
"A66.8";"Framboesia latens";;;;;"Latentna frambezija";;"4";;;
"A66.9";"Framboesia, non specificata";;;;;"Frambezija, neoznaèena";;"4";;;
"A67.-";"Pinta-mal del pinto";;;;;"Pinta - ljuskasto-pegasto oboljenje ko¾e";;"3";;;
"A67.0";"Laesiones -pinta- primariae";;;;;"Primarne lezije pinte";;"4";;;
"A67.1";"Laesiones -pinta- intermediae";;;;;"Periodiène lezije pinte";;"4";;;
"A67.2";"Laesiones -pinta- tardae";;;;;"Pozne lezije ~pinte~";;"4";;;
"A67.3";"Laesiones -pinta- mixtae";;;;;"Me¹ovite lezije pinte";;"4";;;
"A67.9";"Pinta, non specificata";;;;;"Pinta, neoznaèena";;"4";;;
"A68.-";"Febris recurrens";;;;;"Povratna groznica";;"3";;;
"A68.0";"Febris recurrens pedicularis";;;;;"Povratna groznica uzrokovana va¹ima";;"4";;;
"A68.1";"Febris recurrens ixodibus transmissa";;;;;"Povratna groznica uzrokovana krpeljima";;"4";;;
"A68.9";"Febris recurrens, non specificata";;;;;"Povratna groznica, neoznaèena";;"4";;;
"A69.-";"Infectiones spirochaetales aliae";;;;;"Druge infekcije spirohetama";;"3";;;
"A69.0";"Stomatitis ulcerosa necroticans";;;;;"Ulcerozno-nekrotièko zapaljenje sluznice usta";;"4";;;
"A69.1";"Infectiones Vincent aliae";;;;;"Druge infekcije izazvane spirohetom Vincent";;"4";;;
"A69.2";"Morbus Lyme";;;;;"Lajmska bolest";;"4";;;
"A69.8";"Infectiones spirochaetales aliae, specificatae";;;;;"Druge oznaèene infekcije uzrokove spirohetama";;"4";;;
"A69.9";"Infectio spirochaetalis, non specificata";;;;;"Infekcija uzrokovana spirohetom, neoznaèena";;"4";;;
"A70.-";"Infectio per Chlamydiam";;;;;"Hlamidijaza, uzroènik Chlamydia psittaci";;"3";;;
"A71.-";"Trachoma";;;;;"Trahom - Misirska okobolja";;"3";;;
"A71.0";"Trachoma incipiens";;;;;"Poèetni trahom";;"4";;;
"A71.1";"Trachoma floridum";;;;;"Aktivni trahom";;"4";;;
"A71.9";"Trachoma, non specificatum";;;;;"Trahom, neoznaèen";;"4";;;
"A74.-";"Morbi chlamydiales alii";;;;;"Druge hlamidijaze";;"3";;;
"A74.0+";"Conjunctivitis chlamydialis (H13.1*)";;;;;"Zapaljenje ve¾njaèe uzrokovano hlamidijom";;"4";;;
"A74.8";"Morbi chlamydiaies alii";;;;;"Druge bolesti uzrokovane hlamidijom";;"4";;;
"A74.9";"Infectio chlamydialis, non specificata";;;;;"Infekcija uzrokovana hlamidijom, neoznaèena";;"4";;;
"A75.-";"Febris typhica pediculis transmissa";;;;;"Pegavac - tifusna groznica koju prenose va¹i";;"3";;;
"A75.0";"Typhus exanthematosus per Rickettsiam prowazeki";;;;;"Pegavi tifus, uzroènik Rickettsia prowazeki";;"4";;;
"A75.1";"Morbus Brill";;;;;"Brillova bolest";;"4";;;
"A75.2";"Febris typhica per Rickettsiam typhi";;;;;"Pegavac, uzroènik Rickettsia typhi";;"4";;;
"A75.3";"Febria typhica per Rickettsiam tsutsugamushi";;;;;"Pegavac, uzroènik Rickettsia tsutsugamushi";;"4";;;
"A75.9";"Febris typhica, non specificata";;;;;"Pegavac, neoznaèen";;"4";;;
"A77.-";"Febris exanthematosa ixodibus transmissa";;;;;"Osipna groznica koju prenose krpelji";;"3";;;
"A77.0";"Febris exanthematosa per Rickettsiam rickettsii";;;;;"Osipna groznica, uzroè.Rickettsia rickettsii";;"4";;;
"A77.1";"Febris exanthematosa per Rickettsiam conori";;;;;"Osipna groznica, uzroènik Rickettsia conori";;"4";;;
"A77.2";"Febris exanthematosa per Rickettsiam sibericam";;;;;"Osipna groznica, uzroènik Rickettsia siberica";;"4";;;
"A77.3";"Ferbis exanthematosa per Rickettsiam australensem";;;;;"Osipna groznica, uzroènik Rickettsia australis";;"4";;;
"A77.8";"Febres exanthematosae ixodibus transmissae aliae";;;;;"Druge osipne groznice koje prenose krpelji";;"4";;;
"A77.9";"Febris exanthematosa, non specificata";;;;;"Osipna groznica koju prenose krpelji, neoznaèena";;"4";;;
"A78.-";"Febris Q";;;;;"Kju-groznica";;"3";;;
"A79.-";"Rickettsioses aliae";;;;;"Druge rikecioze";;"3";;;
"A79.0";"Febris fossae - trench-fever";;;;;"Rovovska groznica";;"4";;;
"A79.1";"Rickettsialopox per Rickettsiam akari";;;;;"Rikecijske boginje,uzroènik Rickettsia akari";;"4";;;
"A79.8";"Rickettsiosess aliae, specificatae";;;;;"Druge oznaèene rikecioze";;"4";;;
"A79.9";"Rickettsiosis, non specificata";;;;;"Rikecioza, neoznaèena";;"4";;;
"A80.-";"Poliomyelitis anterior acuta";;;;;"Akutna deèja paraliza";;"3";;;
"A80.0";"Poliomyelitis paralytica acuta, postvaccinalis";;;;;"Akutna deèja paraliza,posle vakcinacije";;"4";;;
"A80.1";"Poliomyelitis paralytica acuta (virus importatum)";;;;;"Akutna deèja paraliza,divlji importovani virus";;"4";;;
"A80.2";"Poliomyelitis paralytica acuta (virus autochtonum)";;;;;"Akutna deèja paraliza, domaæi virus";;"4";;;
"A80.3";"Poliomyelitis paralytica acuta, alia, non specificata";;;;;"Druga i neoznaèena akutna deèja paraliza";;"4";;;
"A80.4";"Poliomyelitis acuta, non paralytica";;;;;"Druga akutna neparalitièka deèja paraliza";;"4";;;
"A80.9";"Poliomyelitis acuta, non specificata";;;;;"Akutna deèja paraliza, neoznaèena";;"4";;;
"A81.-";"Infectiones systematis nervosi centralis virales lentae";;;;;"Spore infekcije centralnog nervnog sistema uzrokovane virusima";;"3";;;
"A81.0";"Morbus Creutzfeldt-Jakob";;;;;"Creutzfeldt-Jakobova bolest";;"4";;;
"A81.1";"Panencephalitis scleroticans subacuta";;;;;"Subakutno sklerozirajuæe difuzno zapaljenje mozga";;"4";;;
"A81.2";"Leucoencephalopathia multifocaiia progressiva";;;;;"Progresivno vi¹e¾ari¹no oboljenje bele mo¾dane mase";;"4";;;
"A81.8";"Infectiones aystematis nervosi centralis virales lentae aliae";;;;;"Druge spore infekcije centralnog nervnog sistema uzrokovane virusom";;"4";;;
"A81.9";"Infectio systematis nervosi centralis viralis lenta, non specificata";;;;;"Spora infekcija centralnog nervnog sistema uzrokovana virusima, neoznaèena";;"4";;;
"A82.-";"Rabies";;;;;"Besnilo";;"3";;;
"A82.0";"Rabies slivatica";;;;;"©umsko besnilo";;"4";;;
"A82.1";"Rabies urbana";;;;;"Gradsko besnilo";;"4";;;
"A82.9";"Rabies, non specificata";;;;;"Besnilo, neoznaèeno";;"4";;;
"A83.-";"Encephalitis viralis anophelis transmissa";;;;;"Zapaljenje mozga uzrokovana virusima koje prenose komarci";;"3";;;
"A83.0";"Encephalitis japonica";;;;;"Japansko zapaljenje mozga";;"4";;;
"A83.1";"Encephalitis equine occidentalis";;;;;"Zapadno konjsko zapaljenje mozga";;"4";;;
"A83.2";"Encephalitis equine orientalis";;;;;"Istoèno konjsko zapaljenje mozga";;"4";;;
"A83.3";"Encephalitis St. Louis";;;;;"Zapaljenje mozga St. Louis";;"4";;;
"A83.4";"Encephalitis australiensis";;;;;"Australijsko zapaljenje mozga";;"4";;;
"A83.5";"Encephalitis californiensis";;;;;"Kalifornijsko zapaljenje mozga";;"4";;;
"A83.6";"Morbus viralis Rocio";;;;;"Rociova bolest";;"4";;;
"A83.8";"Encephalitis viralis anophelis transmissa alia";;;;;"Druga zapaljenja mozga uzrokovana virusima koje prenose komarci";;"4";;;
"A83.9";"Encephalitis viralis anophelis transmissa, non specificata";;;;;"Zapaljenje mozga uzrokovano virusima koje prenose komarci, neoznaèeno";;"4";;;
"A84.-";"Encephalitis viralis ixodibus transmissa";;;;;"Zapaljenje mozga uzrokovano virusima koje prenose krpelji";;"3";;;
"A84.0";"Encephalitis Orientis extremi ixodibus transmissa";;;;;"Dalekoistoèno zapaljenje mozga";;"4";;;
"A84.1";"Encephalitis Europae centralis ixodibus transmissa";;;;;"Centralnoevropsko zapaljenje mozga";;"4";;;
"A84.8";"Encephalitis viralis ixodibus transmissa alia";;;;;"Druga zapaljenja mozga uzrokovana virusima koje prenose krpelji";;"4";;;
"A84.9";"Encephalitis viralis ixodibus transmissa, non specificata";;;;;"Zapaljenje mozga uzrokovano virusima koje prenose krpelji,neoznaèeno";;"4";;;
"A85.-";"Encephalitis viralis alia";;;;;"Druga zapaljenja mozga uzrokovana virusima";;"3";;;
"A85.0+";"Encephalitis enteroviralis (G05.1*)";;;;;"Zapaljenje mozga uzrokovano enterovirusima";;"4";;;
"A85.1+";"Encephalitis adenoviralis (G05.1*)";;;;;"Zapaljenje mozga uzrokovano adenovirusima";;"4";;;
"A85.2";"Encephalitis viralis arthoropodis transmissa, non specificata";;;;;"Zapaljenje mozga uzrokovano virusima koje prenose insekti, neoznaèeno";;"4";;;
"A85.8";"Encephalitis viralis alia, specificata";;;;;"Druga oznaèena zapaljenja mozga uzrokovana virusima";;"4";;;
"A86.-";"Encephalitis viralis, non specificata";;;;;"Zapaljenje mozga uzrokovano virusima, neoznaèeno";;"3";;;
"A87.-";"Meningitis viralis";;;;;"Zapaljenje mo¾danica uzrokovano virusima";;"3";;;
"A87.0+";"Meningitis enteroviralis (G02.0*)";;;;;"Zapaljenja mo¾danica uzrokovana enterovirusima";;"4";;;
"A87.1+";"Meningitis adenoviralis (G02.0*)";;;;;"Zapaljenja mo¾danica uzrokovana adenovirusima";;"4";;;
"A87.2";"Choriomeningitis lymphocytica";;;;;"Zapaljenje srednje sudovnjaèe oka i mo¾danica sa poveæanim brojem limfocita";;"4";;;
"A87.8";"Meningitis viralis alia";;;;;"Druga zapaljenja mo¾danica uzrokovanavirusima";;"4";;;
"A87.9";"Meningitis viralis, non specificata";;;;;"Zapaljenja mo¾danica uzrokovana virusima, neoznaèena";;"4";;;
"A88.-";"Infectiones systematis nervosi centralis virales aliae";;;;;"Druge infekcije centralnog nervnog sistema uzrokovane virusima";;"3";;;
"A88.0";"Febris exanthematosa enteroviralis. exanthema Boston)";;;;;"Osipna groznica uzrokovana enterovirusom Boston";;"4";;;
"A88.1";"Vertigo epidemica";;;;;"Epidemijska vrtoglavica";;"4";;;
"A88.8";"Infectiones systematis nervosi centralis virales alia, specificatae";;;;;"Druge oznaèene infekcije centralnog nervnog sistema uzrokovane virusima";;"4";;;
"A89.-";"Infectio systematis nervosi centralis viralis, non specificata";;;;;"Infekcija centralnog nervnog sistema uzrokovana neoznaèenim virusima";;"3";;;
"A90.-";"Febris dengue";;;;;"Groznica denga";;"3";;;
"A91.-";"Febris dengue haemorrhagica";;;;;"Hemoragijska denga groznica";;"3";;;
"A92.-";"Febres virales anophelis transmissae aliae";;;;;"Druge groznice uzrokovane virusima koje prenose komarci";;"3";;;
"A92.0";"Morbus viralis Chikungunya";;;;;"Bolest uzrokovana virusom Chikungunya";;"4";;;
"A92.1";"Febris O nyong-nyong";;;;;"Groznica O nyong-nyong";;"4";;;
"A92.2";"Febris equina venezuelensis";;;;;"Venecuelska konjska groznica";;"4";;;
"A92.3";"Febris West  Nile";;;;;"Zapadnonilska groznica";;"4";;;
"A92.4";"Febris Rift valley";;;;;"Groznica doline Rift";;"4";;;
"A92.8";"Febres virales anophelis tranamissae aliae, specificatae";;;;;"Druge oznaèene groznice uzrokovane virusima koje prenose komarci";;"4";;;
"A92.9";"Febris viralis anophelis transmissa, non specificata";;;;;"Groznica uzrokovana virusima koje prenose komarci, neoznaèena";;"4";;;
"A93.-";"Febris viralis arthropodis transmissa alia";;;;;"Druga groznica uzrokovana virusom koju prenose insekti";;"3";;;
"A93.0";"Morbus viralis Oropouche";;;;;"Bolest uzrokovana virusom oropouche";;"4";;;
"A93.1";"Febris Sandfly";;;;;"Groznica papataæi";;"4";;;
"A93.2";"Febris ixodica Colorado";;;;;"Groznica Kolorado koju prenose krpelji";;"4";;;
"A93.8";"Febris viralis arthropodis transmissa alia, specificata";;;;;"Druga oznaèena groznica uzrokovana virusima koje prenose insekti";;"4";;;
"A94.-";"Febris viralis arthropodis transmissa, non specificata";;;;;"Groznica uzrokovana virusima koje prenose insekti, neoznaèena";;"3";;;
"A95.-";"Febris flava";;;;;"®uta groznica";;"3";;;
"A95.0";"Febris flava silvatica";;;;;"©umska ¾uta groznica";;"4";;;
"A95.1";"Febris flava urbana";;;;;"Gradska ¾uta groznica";;"4";;;
"A95.9";"Febris flava, non specificata";;;;;"®uta groznica, neoznaèena";;"4";;;
"A96.-";"Febris haemorrhagica arenaviralis";;;;;"Hemoragijska groznica uzrokovana arenavirusima";;"3";;;
"A96.0";"Febris haemorrhagica Junin";;;;;"Hemoragijska groznica Junin";;"4";;;
"A96.1";"Febris haemorrhagica Machupo";;;;;"Hemoragijska groznica Machupo";;"4";;;
"A96.2";"Febris lassa";;;;;"Umarajuæa groznica";;"4";;;
"A96.8";"Febris haemorrhagica arenaviralis alia";;;;;"Druga hemoragijska groznica uzrokovana arenavirusima";;"4";;;
"A96.9";"Febris haemorrhagica arenaviralis, non specificata";;;;;"Hemoragijska groznica uzrokovana arenavirusima, neoznaèena";;"4";;;
"A98.-";"Febris haemorrhagicae virales aliae";;;;;"Druge hemoragijske groznice uzrokovane virusima";;"3";;;
"A98.0";"Febris haemorrhagica Crim-Congo";;;;;"Krimsko-kongoanska hemoragijska groznica";;"4";;;
"A98.1";"Febris haemorrhagica Omsk";;;;;"Omska hemoragijska groznica";;"4";;;
"A98.2";"Morbus silvaticus Kyasanur";;;;;"©umska bolest Kyasanura";;"4";;;
"A98.3";"Morbus viralis Marburg";;;;;"Marburg¹ka virusna bolest";;"4";;;
"A98.4";"Morbus viralis Ebola";;;;;"Bolest Ebola uzrokovana virusom";;"4";;;
"A98.5";"Febris haemorrhagica cum syndroma renali";;;;;"Hemoragijska groznica sa bubre¾nim sindromom";;"4";;;
"A98.8";"Febris haemorrhagicae virales aliae, specificatae";;;;;"Druge oznaèene hemoragijske groznice uzrokovane virusima";;"4";;;
"A99.-";"Febris haemorrhagica viralis, non specificata";;;;;"Hemoragijska groznica uzrokovana virusom,neoznaèena";;"3";;;
"B00.-";"Infectiones herpesvirales";;;;;"Infekcija virusom,uzroènik Herpes simplex";;"3";;;
"B00.0";"Eczema herpeticum";;;;;"Ospa uzrokovana virusom";;"4";;;
"B00.1";"Dermatitis vesicularis herpetica";;;;;"Mehurasto zapaljenje ko¾e uzrokovano herpesvirusom";;"4";;;
"B00.2";"Gingivostomatitis et pharyngotonsillitis herpetica";;;;;"Zapaljenje  sluznice desni,usta,¾drela i krajnika uzrokovano herpesvirusom";;"4";;;
"B00.3+";"Meningitis herpetica (G02.0*)";;;;;"Zapaljenje mo¾danica uzrokovano herpesvirusom";;"4";;;
"B00.4+";"Encephalitis herpetica (G05.1*)";;;;;"Zapaljenje mozga uzrokovano herpesvirusom";;"4";;;
"B00.5+";"Morbus oculi herpeticus";;;;;"Bolest oka uzrokovana herpesvirusom";;"4";;;
"B00.7";"Herpes generalisatus";;;;;"Generalizovana bolest uzrok.ovana  herpes virusom";;"4";;;
"B00.8";"Infectio herpetica,formae aliae";;;;;"Drugi oblici infekcija uzrokovani  herpes virusom";;"4";;;
"B00.9";"Infectio herpetica,non specificata";;;;;"Infekcija  uzrokovana  herpes virusom,neoznaèena";;"4";;;
